,counts,index_zmu,POP_TOT_ZMU,zmu,hr,day,nome_comun,quartiere,tripdistance_m,triptime_m,breaktime_m
1519,0.22,648,4520.0,1000912,22.0,2022-10-20,Roma,Appio-Latino,3100.0,6.0,222.0
1520,0.62,215,1601.0,1000933,22.0,2022-10-20,Roma,Appio-Latino,800.0,2.0,10.0
1521,0.27,225,3744.0,1001604,23.0,2022-10-20,Roma,Gianicolense,7300.0,19.0,18.0
1522,2.44,746,3285.0,1000206,11.0,2022-10-20,Roma,Flaminio,7450.0,13.0,195.0
1523,0.43,691,4641.0,1000136,4.0,2022-10-20,Roma,Esquilino,550.0,2.0,351.0
1524,1.51,711,1323.0,1000139,20.0,2022-10-20,Roma,Monti,2450.0,8.0,518.0
1525,0.46,59,23664.0,1058043,9.0,2022-10-20,Genzano di roma,,9963.0,16.0,259.0
1526,0.44,45,18389.0,1058009,9.0,2022-10-20,Ariccia,,5462.0,12.0,546.0
1527,0.65,45,18389.0,1058009,12.0,2022-10-20,Ariccia,,2375.0,5.0,74.0
1528,0.77,1081,5226.0,1001028,5.0,2022-10-20,Roma,Appio Claudio,8725.0,21.0,167.0
1529,0.22,1040,4644.0,1000928,5.0,2022-10-20,Roma,Tuscolano,200.0,2.0,759.0
1530,0.86,1040,4644.0,1000928,8.0,2022-10-20,Roma,Tuscolano,1875.0,6.0,748.0
1531,1.15,1081,5226.0,1001028,12.0,2022-10-20,Roma,Appio Claudio,1900.0,7.0,247.0
1532,0.22,1040,4644.0,1000928,17.0,2022-10-20,Roma,Tuscolano,3700.0,11.0,272.0
1533,3.07,299,977.0,1001805,4.0,2022-10-20,Roma,Aurelio,9266.0,13.0,1490.0
1534,1.29,326,1551.0,1001822,16.0,2022-10-20,Roma,Trionfale,5500.0,16.0,356.0
1535,0.89,559,6731.0,1058073,8.0,2022-10-20,Olevano romano,,4916.0,9.0,625.0
1536,1.94,139,1544.0,1001101,8.0,2022-10-20,Roma,Ostiense,333.0,2.0,3.0
1537,1.41,140,1415.0,1001261,13.0,2022-10-20,Roma,Torrino,10200.0,18.0,859.0
1538,0.7,4,2845.0,1001141,7.0,2022-10-20,Roma,Ostiense,4200.0,12.0,391.0
1539,0.55,518,3663.0,1058035,7.0,2022-10-20,Colonna,,1800.0,5.0,507.0
1540,0.5,609,12097.0,1058131,9.0,2022-10-20,GROTTAFERRATA,,12633.0,21.0,192.0
1541,5.0,525,400.0,1000438,18.0,2022-10-20,Roma,Monte Sacro Alto,2150.0,8.0,121.0
1542,0.75,1052,5352.0,1001003,4.0,2022-10-20,Roma,Don Bosco,29625.0,30.0,842.0
1543,0.91,375,2208.0,1001925,12.0,2022-10-20,Roma,Trionfale,19300.0,24.0,208.0
1544,0.61,831,4927.0,1000474,16.0,2022-10-20,Roma,Monte Sacro,6200.0,19.0,269.0
1545,0.81,594,2470.0,1000410,17.0,2022-10-20,Roma,Monte Sacro Alto,3800.0,10.0,92.0
1546,1.7,863,1178.0,1000490,13.0,2022-10-20,Roma,Monte Sacro Alto,2700.0,10.0,625.0
1547,4.21,306,1424.0,1001810,15.0,2022-10-20,Roma,Aurelio,16366.0,17.0,535.0
1548,3.51,306,1424.0,1001810,16.0,2022-10-20,Roma,Aurelio,26120.0,25.0,3190.0
1549,2.26,894,886.0,1000527,5.0,2022-10-20,Roma,Settecamini,4100.0,6.0,531.0
1550,0.73,881,12380.0,1000512,5.0,2022-10-20,Roma,San Basilio,5500.0,12.0,350.0
1551,5.72,684,1049.0,1000416,9.0,2022-10-20,Roma,Castel Giubileo,11783.0,17.0,2102.0
1552,0.57,881,12380.0,1000512,11.0,2022-10-20,Roma,San Basilio,19157.0,16.0,287.0
1553,0.98,890,2033.0,1000517,11.0,2022-10-20,Roma,Tor Cervara,2050.0,4.0,17.0
1554,1.9,1318,1579.0,1000514,12.0,2022-10-20,Roma,Ponte Mammolo,14566.0,15.0,153.0
1555,0.19,884,5285.0,1000515,12.0,2022-10-20,Roma,San Basilio,1500.0,5.0,41.0
1556,1.21,881,12380.0,1000512,14.0,2022-10-20,Roma,San Basilio,2606.0,8.0,227.0
1557,0.66,895,6045.0,1000528,15.0,2022-10-20,Roma,Settecamini,10000.0,19.0,47.0
1558,4.51,894,886.0,1000527,15.0,2022-10-20,Roma,Settecamini,4350.0,11.0,169.0
1559,0.82,955,3658.0,1000714,19.0,2022-10-20,Roma,Alessandrino,16733.0,14.0,2169.0
1560,0.65,495,49544.0,1058007,10.0,2022-10-20,Anzio,,4081.0,8.0,236.0
1561,0.99,1105,5068.0,1001380,9.0,2022-10-20,Roma,Acilia Sud,2960.0,5.0,220.0
1562,0.99,1105,5068.0,1001380,10.0,2022-10-20,Roma,Acilia Sud,1060.0,2.0,263.0
1563,1.1,1270,4543.0,1001314,10.0,2022-10-20,Roma,Lido di Ostia Ponente,3120.0,6.0,232.0
1564,0.79,1105,5068.0,1001380,12.0,2022-10-20,Roma,Acilia Sud,13375.0,23.0,146.0
1565,0.38,1249,2664.0,1001306,17.0,2022-10-20,Roma,Acilia Sud,4400.0,8.0,309.0
1566,0.39,1105,5068.0,1001380,18.0,2022-10-20,Roma,Acilia Sud,1300.0,6.0,26.0
1567,1.43,281,2788.0,1001049,6.0,2022-10-20,Roma,Casal Morena,3000.0,10.0,192.0
1568,13.33,1297,75.0,1001342,9.0,2022-10-20,Roma,Lido di Castel Fusano,24100.0,34.0,7132.0
1569,0.82,214,3659.0,1001615,11.0,2022-10-20,Roma,Gianicolense,13133.0,24.0,58.0
1570,0.41,65,12162.0,1058075,5.0,2022-10-20,Palombara sabina,,8440.0,11.0,517.0
1571,0.58,65,12162.0,1058075,6.0,2022-10-20,Palombara sabina,,10042.0,13.0,288.0
1572,1.07,65,12162.0,1058075,10.0,2022-10-20,Palombara sabina,,1053.0,3.0,44.0
1573,0.82,65,12162.0,1058075,12.0,2022-10-20,Palombara sabina,,8810.0,11.0,90.0
1574,0.9,65,12162.0,1058075,13.0,2022-10-20,Palombara sabina,,7709.0,10.0,168.0
1575,0.58,65,12162.0,1058075,15.0,2022-10-20,Palombara sabina,,1585.0,4.0,48.0
1576,0.41,65,12162.0,1058075,16.0,2022-10-20,Palombara sabina,,12900.0,20.0,156.0
1577,0.41,65,12162.0,1058075,17.0,2022-10-20,Palombara sabina,,8280.0,13.0,43.0
1578,0.51,117,3887.0,1000849,4.0,2022-10-20,Roma,Lunghezza,22150.0,19.0,744.0
1579,1.39,365,5028.0,1001929,6.0,2022-10-20,Roma,Trionfale,5128.0,23.0,448.0
1580,0.65,1208,1529.0,1001702,7.0,2022-10-20,Roma,Prati,2200.0,8.0,25.0
1581,2.55,1075,2353.0,1001715,14.0,2022-10-20,Roma,Prati,5066.0,19.0,446.0
1582,1.36,375,2208.0,1001925,14.0,2022-10-20,Roma,Trionfale,3666.0,16.0,183.0
1583,2.95,434,1354.0,1002013,5.0,2022-10-20,Roma,La Giustiniana,10650.0,18.0,552.0
1584,3.69,434,1354.0,1002013,6.0,2022-10-20,Roma,La Giustiniana,3340.0,5.0,380.0
1585,2.42,467,827.0,1002057,10.0,2022-10-20,Roma,La Giustiniana,1550.0,3.0,145.0
1586,2.22,434,1354.0,1002013,10.0,2022-10-20,Roma,La Giustiniana,1200.0,3.0,68.0
1587,7.52,34,133.0,1002009,15.0,2022-10-20,Roma,Tomba di Nerone,15300.0,39.0,329.0
1588,5.68,115,352.0,1002072,17.0,2022-10-20,Roma,La Storta,5700.0,15.0,45.0
1589,0.41,477,4905.0,1002058,19.0,2022-10-20,Roma,La Storta,1800.0,4.0,86.0
1590,0.54,749,13059.0,1001414,9.0,2022-10-20,Fiumicino,,8342.0,15.0,183.0
1591,1.13,744,6189.0,1001415,10.0,2022-10-20,Fiumicino,,3628.0,7.0,119.0
1592,1.23,749,13059.0,1001414,10.0,2022-10-20,Fiumicino,,1650.0,4.0,137.0
1593,0.23,749,13059.0,1001414,11.0,2022-10-20,Fiumicino,,2033.0,4.0,49.0
1594,2.41,487,4141.0,1001413,13.0,2022-10-20,Fiumicino,,8770.0,14.0,69.0
1595,0.23,749,13059.0,1001414,19.0,2022-10-20,Fiumicino,,5500.0,12.0,141.0
1596,0.06,569,15655.0,1058086,21.0,2022-10-20,Rocca di papa,,37300.0,47.0,273.0
1597,0.35,401,14110.0,1001612,15.0,2022-10-20,Roma,Gianicolense,3000.0,10.0,898.0
1598,0.29,397,3395.0,1001527,6.0,2022-10-20,Roma,Portuense,2700.0,9.0,1258.0
1599,0.74,1060,4058.0,1001626,9.0,2022-10-20,Roma,Gianicolense,2800.0,11.0,55.0
1600,1.27,1259,2365.0,1001634,15.0,2022-10-20,Roma,Gianicolense,4000.0,14.0,302.0
1601,0.25,836,4043.0,1001629,16.0,2022-10-20,Roma,Gianicolense,2300.0,15.0,13.0
1602,1.72,1060,4058.0,1001626,16.0,2022-10-20,Roma,Gianicolense,6128.0,18.0,432.0
1603,58.82,674,34.0,1001267,6.0,2022-10-20,Roma,Torrino,25400.0,44.0,8998.0
1604,4.47,346,1791.0,1000921,8.0,2022-10-20,Roma,Tuscolano,4225.0,14.0,929.0
1605,3.29,421,608.0,1000908,9.0,2022-10-20,Roma,Appio-Latino,3300.0,11.0,23.0
1606,6.82,969,880.0,1000733,10.0,2022-10-20,Roma,Tor Sapienza,18933.0,17.0,61.0
1607,0.65,515,21397.0,1058034,4.0,2022-10-20,Colleferro,,10985.0,15.0,742.0
1608,0.65,32,16882.0,1058114,4.0,2022-10-20,Zagarolo,,5872.0,9.0,508.0
1609,1.07,32,16882.0,1058114,14.0,2022-10-20,Zagarolo,,2605.0,5.0,90.0
1610,2.81,739,1067.0,1000210,6.0,2022-10-20,Roma,Salario,8666.0,24.0,431.0
1611,1.32,1326,3793.0,1001259,17.0,2022-10-20,Roma,Vallerano,9860.0,22.0,158.0
1612,0.76,1124,6599.0,1001404,10.0,2022-10-20,Fiumicino,,9400.0,10.0,75.0
1613,0.3,1124,6599.0,1001404,13.0,2022-10-20,Fiumicino,,2500.0,4.0,137.0
1614,0.5,1325,5983.0,1001603,13.0,2022-10-20,Roma,Gianicolense,13933.0,27.0,52.0
1615,41.49,1129,241.0,1001524,6.0,2022-10-20,Roma,Ponte Galeria,13550.0,16.0,1398.0
1616,1.45,606,8286.0,1058123,16.0,2022-10-20,Ciampino,,3391.0,9.0,115.0
1617,0.69,616,12964.0,1058134,8.0,2022-10-20,MARINO,,14900.0,22.0,40.0
1618,0.41,505,12262.0,1058127,12.0,2022-10-20,Ciampino,,3480.0,8.0,107.0
1619,2.17,606,8286.0,1058123,13.0,2022-10-20,Ciampino,,6777.0,13.0,926.0
1620,0.9,505,12262.0,1058127,17.0,2022-10-20,Ciampino,,3945.0,11.0,329.0
1621,0.7,614,5681.0,1058133,18.0,2022-10-20,MARINO,,9875.0,15.0,128.0
1622,0.59,22,81160.0,1058047,5.0,2022-10-20,Guidonia montecel,,6281.0,11.0,619.0
1623,1.22,78,4908.0,1000553,16.0,2022-10-20,Roma,Settecamini,7433.0,18.0,152.0
1624,0.57,993,14011.0,1000812,16.0,2022-10-20,Roma,Lunghezza,12375.0,16.0,665.0
1625,153.85,1070,26.0,1001208,14.0,2022-10-20,Roma,Europa,17300.0,24.0,17.0
1626,0.96,878,2082.0,1001542,18.0,2022-10-20,Roma,Portuense,2200.0,5.0,74.0
1627,0.59,1195,13588.0,1001216,11.0,2022-10-20,Roma,Fonte Ostiense,1700.0,4.0,36.0
1628,0.44,116,11456.0,1000826,17.0,2022-10-20,Roma,Lunghezza,12740.0,19.0,357.0
1629,1.6,775,2506.0,1000279,14.0,2022-10-20,Roma,Trieste,1525.0,6.0,2694.0
1630,0.43,903,2324.0,1000534,21.0,2022-10-20,Roma,Collatino,100.0,1.0,89.0
1631,1.07,869,1871.0,1000549,14.0,2022-10-20,Roma,Ponte Mammolo,600.0,1.0,104.0
1632,0.29,1023,6837.0,1000851,6.0,2022-10-20,Roma,Torre Angela,3050.0,7.0,608.0
1633,1.77,291,2254.0,1001701,6.0,2022-10-20,Roma,Borgo,23400.0,47.0,1160.0
1634,0.92,948,5443.0,1000707,8.0,2022-10-20,Roma,Alessandrino,7740.0,12.0,187.0
1635,0.89,559,6731.0,1058073,17.0,2022-10-20,Olevano romano,,3883.0,6.0,65.0
1636,1.16,895,6045.0,1000528,5.0,2022-10-20,Roma,Settecamini,12742.0,14.0,12.0
1637,0.79,526,11345.0,1058039,10.0,2022-10-20,FRASCATI,,2677.0,8.0,360.0
1638,1.29,1001,1547.0,1000825,14.0,2022-10-20,Roma,Borghesiana,1300.0,5.0,9.0
1639,0.97,526,11345.0,1058039,17.0,2022-10-20,FRASCATI,,4800.0,10.0,168.0
1640,1.07,1047,4678.0,1001007,16.0,2022-10-20,Roma,Appio Claudio,3680.0,9.0,414.0
1641,0.75,953,6656.0,1000713,11.0,2022-10-20,Roma,Tor Sapienza,6960.0,12.0,264.0
1642,6.54,576,306.0,1058108,10.0,2022-10-20,Vallepietra,,5950.0,10.0,36.0
1643,0.81,495,49544.0,1058007,17.0,2022-10-20,Anzio,,8902.0,12.0,144.0
1644,0.58,964,3478.0,1000726,8.0,2022-10-20,Roma,Tor Sapienza,4150.0,6.0,4.0
1645,1.45,975,1382.0,1000916,15.0,2022-10-20,Roma,Appio-Latino,5650.0,11.0,253.0
1646,1.54,1216,5834.0,1001225,17.0,2022-10-20,Roma,Mezzocammino,5066.0,8.0,76.0
1647,1.14,1000,879.0,1000831,7.0,2022-10-20,Roma,Torrenova,33000.0,40.0,2572.0
1648,0.2,1105,5068.0,1001380,14.0,2022-10-20,Roma,Acilia Sud,27900.0,36.0,416.0
1649,0.53,1284,1889.0,1001331,15.0,2022-10-20,Roma,Ostia Antica,5900.0,17.0,9.0
1650,2.28,1184,1316.0,1001205,16.0,2022-10-20,Roma,Europa,8866.0,20.0,167.0
1651,2.4,1188,2080.0,1001211,17.0,2022-10-20,Roma,Torrino,16360.0,16.0,2350.0
1652,2.1,1237,954.0,1001349,17.0,2022-10-20,Roma,Acilia Sud,9000.0,20.0,5.0
1653,2.12,1284,1889.0,1001331,18.0,2022-10-20,Roma,Ostia Antica,3150.0,6.0,14.0
1654,2.54,427,1181.0,1002007,17.0,2022-10-20,Roma,Tor di Quinto,1633.0,8.0,153.0
1655,5.95,92,336.0,1000188,10.0,2022-10-20,Roma,Ludovisi,8300.0,28.0,334.0
1656,0.51,625,1974.0,1000137,17.0,2022-10-20,Roma,Esquilino,2500.0,13.0,335.0
1657,2.59,729,386.0,1000169,17.0,2022-10-20,Roma,Monti,1600.0,6.0,8.0
1658,2.15,709,929.0,1000132,17.0,2022-10-20,Roma,Monti,19000.0,25.0,181.0
1659,2.98,92,336.0,1000188,17.0,2022-10-20,Roma,Ludovisi,2300.0,13.0,3.0
1660,0.21,1151,4766.0,1001111,22.0,2022-10-20,Roma,Ostiense,16000.0,39.0,303.0
1661,0.48,416,8339.0,1002003,6.0,2022-10-20,Roma,Della Vittoria,14525.0,23.0,6011.0
1662,1.1,10,12734.0,1058119,4.0,2022-10-20,San cesareo,,5707.0,8.0,459.0
1663,0.73,1028,4087.0,1000855,5.0,2022-10-20,Roma,Borghesiana,12266.0,17.0,498.0
1664,0.51,946,3890.0,1000867,12.0,2022-10-20,Roma,Borghesiana,600.0,1.0,203.0
1665,2.26,298,2213.0,1002054,8.0,2022-10-20,Roma,Tor di Quinto,3820.0,11.0,2005.0
1666,2.54,427,1181.0,1002007,8.0,2022-10-20,Roma,Tor di Quinto,3233.0,12.0,22.0
1667,7.65,195,784.0,1001957,11.0,2022-10-20,Roma,Della Vittoria,3716.0,8.0,544.0
1668,5.1,195,784.0,1001957,12.0,2022-10-20,Roma,Della Vittoria,15575.0,18.0,1507.0
1669,22.22,814,135.0,1000426,5.0,2022-10-20,Roma,Val Melaina,9733.0,22.0,520.0
1670,29.63,814,135.0,1000426,7.0,2022-10-20,Roma,Val Melaina,10750.0,10.0,15.0
1671,22.22,814,135.0,1000426,8.0,2022-10-20,Roma,Val Melaina,26733.0,26.0,31.0
1672,2.54,427,1181.0,1002007,13.0,2022-10-20,Roma,Tor di Quinto,5400.0,12.0,585.0
1673,0.6,533,5033.0,1058049,15.0,2022-10-20,Labico,,8166.0,16.0,959.0
1674,1.87,515,21397.0,1058034,17.0,2022-10-20,Colleferro,,4582.0,8.0,134.0
1675,2.17,98,2759.0,1000252,11.0,2022-10-20,Roma,Trieste,3166.0,8.0,856.0
1676,0.72,84,4168.0,1000261,18.0,2022-10-20,Roma,Trieste,4900.0,15.0,136.0
1677,0.69,668,2913.0,1000130,4.0,2022-10-20,Roma,Esquilino,11250.0,24.0,399.0
1678,0.46,217,4374.0,1000485,14.0,2022-10-20,Roma,Monte Sacro,5250.0,14.0,281.0
1679,2.72,470,1104.0,1002063,16.0,2022-10-20,Roma,Della Vittoria,3666.0,10.0,240.0
1680,0.23,217,4374.0,1000485,20.0,2022-10-20,Roma,Monte Sacro,5200.0,8.0,227.0
1681,0.32,77,44156.0,1058117,6.0,2022-10-20,Ardea,,4571.0,8.0,418.0
1682,0.48,77,44156.0,1058117,17.0,2022-10-20,Ardea,,5923.0,9.0,103.0
1683,0.66,895,6045.0,1000528,18.0,2022-10-20,Roma,Settecamini,9500.0,14.0,86.0
1684,51.95,882,77.0,1000513,4.0,2022-10-20,Roma,Tor Cervara,14925.0,23.0,2473.0
1685,4.42,840,226.0,1000446,21.0,2022-10-20,Roma,Casal Boccone,4100.0,8.0,127.0
1686,0.33,895,6045.0,1000528,22.0,2022-10-20,Roma,Settecamini,7450.0,13.0,94.0
1687,0.33,895,6045.0,1000528,23.0,2022-10-20,Roma,Settecamini,4650.0,8.0,148.0
1688,0.79,1326,3793.0,1001259,15.0,2022-10-20,Roma,Vallerano,2100.0,5.0,216.0
1689,0.62,1154,4847.0,1001112,9.0,2022-10-20,Roma,Ardeatino,400.0,1.0,4.0
1690,0.41,78,4908.0,1000553,6.0,2022-10-20,Roma,Settecamini,11750.0,20.0,390.0
1691,1.24,1085,1616.0,1001032,16.0,2022-10-20,Roma,Appio-Pignatelli,10550.0,19.0,361.0
1692,0.58,1025,3462.0,1000943,9.0,2022-10-20,Roma,Tuscolano,1050.0,5.0,494.0
1693,9.56,1167,523.0,1001203,4.0,2022-10-20,Roma,Europa,24280.0,36.0,868.0
1694,0.81,1137,3711.0,1001044,10.0,2022-10-20,Roma,Torre Gaia,2200.0,4.0,405.0
1695,0.41,1088,4870.0,1001034,11.0,2022-10-20,Roma,Torrenova,2050.0,4.0,129.0
1696,0.81,1137,3711.0,1001044,12.0,2022-10-20,Roma,Torre Gaia,3500.0,5.0,46.0
1697,0.96,1232,2073.0,1001243,5.0,2022-10-20,Roma,Torrino,2000.0,4.0,762.0
1698,1.57,1190,5093.0,1001212,6.0,2022-10-20,Roma,Torrino,5525.0,13.0,669.0
1699,1.18,1190,5093.0,1001212,7.0,2022-10-20,Roma,Torrino,1883.0,5.0,860.0
1700,1.25,1198,6417.0,1001217,8.0,2022-10-20,Roma,Fonte Ostiense,9562.0,9.0,969.0
1701,0.79,1190,5093.0,1001212,8.0,2022-10-20,Roma,Torrino,4750.0,11.0,355.0
1702,0.68,1238,4415.0,1001253,12.0,2022-10-20,Roma,Torrino,2400.0,5.0,165.0
1703,0.39,1190,5093.0,1001212,12.0,2022-10-20,Roma,Torrino,2100.0,4.0,34.0
1704,1.2,1223,12494.0,1001229,14.0,2022-10-20,Roma,Tor de' Cenci,9880.0,17.0,237.0
1705,1.57,1190,5093.0,1001212,16.0,2022-10-20,Roma,Torrino,4462.0,17.0,252.0
1706,1.79,344,2234.0,1001842,13.0,2022-10-20,Roma,Aurelio,4650.0,17.0,253.0
1707,8.74,678,572.0,1001635,4.0,2022-10-20,Roma,Gianicolense,24200.0,37.0,622.0
1708,0.53,1135,3743.0,1001608,10.0,2022-10-20,Roma,Gianicolense,4200.0,16.0,227.0
1709,0.24,1219,4182.0,1001609,13.0,2022-10-20,Roma,Gianicolense,7600.0,17.0,2.0
1710,1.06,265,3771.0,1001801,14.0,2022-10-20,Roma,Aurelio,4825.0,14.0,93.0
1711,7.04,725,142.0,1000155,15.0,2022-10-20,Roma,Trastevere,2200.0,8.0,54.0
1712,0.82,74,15914.0,1058110,6.0,2022-10-20,Valmontone,,11992.0,15.0,302.0
1713,20.2,885,99.0,1000520,5.0,2022-10-20,Roma,Pietralata,5500.0,19.0,635.0
1714,21.28,917,47.0,1000626,6.0,2022-10-20,Roma,Collatino,2300.0,4.0,39.0
1715,76.92,106,13.0,1000518,21.0,2022-10-20,Roma,Pietralata,4200.0,11.0,874.0
1716,0.32,877,6303.0,1000510,22.0,2022-10-20,Roma,Collatino,9800.0,11.0,48.0
1717,0.43,52,18593.0,1058013,4.0,2022-10-20,Bracciano,,1487.0,3.0,330.0
1718,0.07,1195,13588.0,1001216,5.0,2022-10-20,Roma,Fonte Ostiense,12400.0,23.0,1151.0
1719,12.46,226,321.0,1000715,8.0,2022-10-20,Roma,Torre Spaccata,4125.0,5.0,23.0
1720,0.82,518,3663.0,1058035,19.0,2022-10-20,Colonna,,5533.0,6.0,297.0
1721,0.63,311,3177.0,1001105,18.0,2022-10-20,Roma,Ostiense,2600.0,6.0,290.0
1722,0.87,1312,1153.0,1001515,4.0,2022-10-20,Roma,Portuense,1100.0,3.0,921.0
1723,0.35,614,5681.0,1058133,15.0,2022-10-20,MARINO,,12750.0,22.0,34.0
1724,0.45,997,11037.0,1000817,7.0,2022-10-20,Roma,Torre Angela,2360.0,6.0,2569.0
1725,1.02,1023,6837.0,1000851,14.0,2022-10-20,Roma,Torre Angela,1057.0,3.0,70.0
1726,1.62,1189,2475.0,1001719,16.0,2022-10-20,Roma,Della Vittoria,6000.0,14.0,358.0
1727,0.1,42,9544.0,1058018,19.0,2022-10-20,Capena,,5000.0,6.0,427.0
1728,0.36,582,2751.0,1000948,12.0,2022-10-20,Roma,Tuscolano,5900.0,11.0,7082.0
1729,0.17,902,11675.0,1000533,13.0,2022-10-20,Roma,Collatino,5800.0,14.0,44.0
1730,1.41,481,4265.0,1002060,7.0,2022-10-20,Roma,Prima Porta,8500.0,11.0,429.0
1731,1.15,480,1746.0,1058002,10.0,2022-10-20,Agosta,,1400.0,3.0,735.0
1732,0.66,72,9082.0,1058103,10.0,2022-10-20,Subiaco,,3266.0,5.0,178.0
1733,2.12,513,472.0,1058028,17.0,2022-10-20,Cervara di roma,,7900.0,10.0,418.0
1734,1.1,1164,5452.0,1001119,11.0,2022-10-20,Roma,Ardeatino,5016.0,15.0,70.0
1735,0.66,1062,7540.0,1001115,6.0,2022-10-20,Roma,Ardeatino,3520.0,12.0,2126.0
1736,0.92,1164,5452.0,1001119,7.0,2022-10-20,Roma,Ardeatino,5100.0,11.0,341.0
1737,1.08,1176,2774.0,1001138,7.0,2022-10-20,Roma,Ardeatino,4133.0,9.0,3016.0
1738,0.55,1164,5452.0,1001119,8.0,2022-10-20,Roma,Ardeatino,2533.0,9.0,8.0
1739,0.55,1164,5452.0,1001119,10.0,2022-10-20,Roma,Ardeatino,21566.0,19.0,6178.0
1740,1.44,1176,2774.0,1001138,11.0,2022-10-20,Roma,Ardeatino,6025.0,10.0,113.0
1741,0.32,208,9233.0,1000816,10.0,2022-10-20,Roma,Torre Angela,1333.0,3.0,9.0
1742,0.32,208,9233.0,1000816,11.0,2022-10-20,Roma,Torre Angela,2333.0,5.0,41.0
1743,10.53,1014,95.0,1000840,12.0,2022-10-20,Roma,Torre Angela,0.0,0.0,0.0
1744,0.43,208,9233.0,1000816,12.0,2022-10-20,Roma,Torre Angela,1250.0,2.0,108.0
1745,0.2,831,4927.0,1000474,13.0,2022-10-20,Roma,Monte Sacro,3600.0,11.0,1122.0
1746,1.86,816,1617.0,1000420,13.0,2022-10-20,Roma,Casal Boccone,8100.0,16.0,91.0
1747,2.37,865,1265.0,1000491,13.0,2022-10-20,Roma,Casal Boccone,9300.0,14.0,82.0
1748,12.5,837,160.0,1000447,14.0,2022-10-20,Roma,Casal Boccone,3700.0,8.0,25.0
1749,1.04,272,1926.0,1000620,5.0,2022-10-20,Roma,Tuscolano,6650.0,20.0,308.0
1750,4.07,899,738.0,1000530,14.0,2022-10-20,Roma,Settecamini,11433.0,25.0,255.0
1751,0.75,951,10624.0,1000710,16.0,2022-10-20,Roma,Alessandrino,11287.0,23.0,136.0
1752,0.64,945,10884.0,1000704,17.0,2022-10-20,Roma,Prenestino-Centocelle,1800.0,6.0,817.0
1753,0.19,951,10624.0,1000710,18.0,2022-10-20,Roma,Alessandrino,1100.0,3.0,32.0
1754,0.7,614,5681.0,1058133,14.0,2022-10-20,MARINO,,6350.0,19.0,1819.0
1755,0.44,82,51909.0,1058111,8.0,2022-10-20,Velletri,,5621.0,11.0,262.0
1756,0.37,47,38256.0,1058003,12.0,2022-10-20,Albano laziale,,2392.0,6.0,68.0
1757,11.47,1167,523.0,1001203,14.0,2022-10-20,Roma,Europa,3650.0,11.0,723.0
1758,1.24,1150,5626.0,1001107,15.0,2022-10-20,Roma,Ostiense,5200.0,12.0,915.0
1759,2.11,79,3317.0,1058130,6.0,2022-10-20,GROTTAFERRATA,,5571.0,14.0,170.0
1760,0.74,134,2686.0,1000624,7.0,2022-10-20,Roma,Collatino,4300.0,13.0,886.0
1761,1.08,954,5579.0,1000721,8.0,2022-10-20,Roma,Prenestino-Centocelle,1733.0,6.0,513.0
1762,0.63,877,6303.0,1000510,8.0,2022-10-20,Roma,Collatino,2800.0,8.0,214.0
1763,1.62,909,4926.0,1000540,8.0,2022-10-20,Roma,Tor Sapienza,4075.0,10.0,117.0
1764,0.41,78,4908.0,1000553,15.0,2022-10-20,Roma,Settecamini,12400.0,35.0,402.0
1765,0.81,909,4926.0,1000540,16.0,2022-10-20,Roma,Tor Sapienza,11275.0,21.0,238.0
1766,1.57,1144,1272.0,1001050,4.0,2022-10-20,Roma,Torre Gaia,13900.0,16.0,811.0
1767,0.47,1327,4272.0,1001610,16.0,2022-10-20,Roma,Gianicolense,10200.0,42.0,44.0
1768,0.47,1327,4272.0,1001610,17.0,2022-10-20,Roma,Gianicolense,9950.0,9.0,17.0
1769,0.53,1135,3743.0,1001608,19.0,2022-10-20,Roma,Gianicolense,2550.0,7.0,86.0
1770,2.31,465,433.0,1000186,8.0,2022-10-20,Roma,Castro Pretorio,3200.0,14.0,1987.0
1771,5.95,92,336.0,1000188,8.0,2022-10-20,Roma,Ludovisi,15550.0,28.0,11.0
1772,4.89,27,409.0,1000173,9.0,2022-10-20,Roma,Ludovisi,150.0,3.0,7.0
1773,0.8,775,2506.0,1000279,15.0,2022-10-20,Roma,Trieste,11050.0,24.0,199.0
1774,3.18,706,314.0,1000120,19.0,2022-10-20,Roma,Ripa,10500.0,23.0,239.0
1775,1.21,85,824.0,1000259,21.0,2022-10-20,Roma,Trieste,8500.0,16.0,80.0
1776,27.78,443,72.0,1002027,4.0,2022-10-20,Roma,Tor di Quinto,500.0,0.0,0.0
1777,0.54,618,1843.0,1000645,5.0,2022-10-20,Roma,Prenestino-Labicano,2900.0,8.0,597.0
1778,1.46,1037,1366.0,1000909,12.0,2022-10-20,Roma,Tuscolano,1800.0,7.0,257.0
1779,0.7,1049,4297.0,1001736,12.0,2022-10-20,Roma,Trionfale,8600.0,19.0,101.0
1780,0.75,1052,5352.0,1001003,16.0,2022-10-20,Roma,Don Bosco,2275.0,11.0,114.0
1781,0.73,1037,1366.0,1000909,18.0,2022-10-20,Roma,Tuscolano,4600.0,12.0,60.0
1782,0.49,890,2033.0,1000517,3.0,2022-10-20,Roma,Tor Cervara,17000.0,20.0,581.0
1783,1.05,953,6656.0,1000713,15.0,2022-10-20,Roma,Tor Sapienza,4271.0,9.0,222.0
