,zmu,index_zmu,idtrajectory,zmu_destination
136,1000481,507,58370135,1000416
137,1000701,273,58766369,1000812
138,1001957,195,58848310,1058080
139,1058117,77,58366152,1001957
140,1001361,188,59194499,1001324
141,1000402,681,58404905,1000533
142,1000556,849,58346223,1000402
143,1058023,54,59232714,1058104
144,1058112,70,58388625,1058023
145,1001138,1176,58778525,1001219
146,1001219,1202,58410375,1001138
147,1001013,1067,59251184,1001031
148,1001031,624,59198572,1001013
149,1058059,491,58373065,1058065
150,1000634,937,59231704,1001007
151,1058065,553,58407630,1000634
152,1001414,749,58352497,1001417
153,1001417,1289,58334547,1001414
154,1001032,1085,58378913,1000817
155,1000817,997,59225118,1000860
156,1001506,309,58848985,1000185
157,1001532,672,58801742,1001506
158,1001512,1220,58779899,1001532
159,1000610,928,58776734,1000503
160,1000503,872,58320237,1000610
161,1000713,953,59250322,1000535
162,1000503,872,59231329,1000713
163,1001316,1271,58412030,1001355
164,1001357,1083,58345549,1001316
165,1002031,446,58405013,1000171
166,1002006,426,58389467,1002031
167,1001218,1201,58321322,1001259
168,1001216,1195,59230040,1001218
169,1001259,1326,58848467,1001216
170,1058119,10,59253706,1058074
171,1000270,440,59263714,1000234
172,1000234,395,59263715,1000404
173,1001380,1105,58399676,1001373
174,1001346,1299,58325495,1001380
175,1000260,770,59209533,1058080
176,1000858,182,58414770,1000826
177,1001413,487,58840301,1001418
178,1001636,499,58837844,1001614
179,1001044,1137,58407420,1000491
180,1001957,195,58757805,1058032
181,1001026,1068,58810606,1001027
182,1001027,1012,59237748,1000717
183,1001204,1182,58341906,1001002
184,1001035,1090,58810494,1001026
185,1001002,1051,58409227,1001035
186,1000246,750,58771725,1001209
187,1058047,22,59194481,1000551
188,1058122,93,58846048,1058047
189,1001122,1123,59221591,1001116
190,1001118,1158,58793932,1001122
191,1001116,1160,58362382,1001118
192,1001229,1223,59218003,1001216
193,1058074,69,58745372,1058119
194,1000710,951,58337967,1000802
195,1000710,951,58371403,1001035
196,1058043,59,58410668,1058134
197,1058123,606,59255717,1058134
198,1058134,616,58779510,1058123
199,1001941,2,59242855,1001905
200,1001837,343,58370203,1001966
201,1001845,349,58344252,1001837
202,1000941,1042,59255814,1000949
203,1000955,433,59246835,1000941
204,1001725,1057,58786819,1001259
205,1001521,317,58799446,1001519
206,1001519,612,58773360,1001521
207,1058130,79,59261850,1058123
208,1001045,1142,58414311,1058130
209,1058130,79,58379782,1001045
210,1001204,1182,59227763,1001220
211,1001389,1115,58312239,1058081
212,1001407,186,58805373,1001828
213,1000306,783,58790558,1000556
214,1000416,684,58415380,1058080
215,1000476,860,58391647,1000416
216,1001612,401,58790909,1001602
217,1058116,602,59177477,1001720
218,1001219,1202,58774975,1001245
219,1001216,1195,59251805,1001209
220,1001231,1224,59209862,1001216
221,1001127,83,58811539,1001231
222,1002056,452,58344647,1000411
223,1000426,814,58768138,1000443
224,1000411,802,58376668,1000426
225,1000842,154,58313160,1000533
226,1000414,812,59250275,1000412
227,1000412,810,58850239,1000414
228,1058034,515,58332112,1058111
229,1001843,347,58800461,1001703
230,1001003,1052,58793131,1001001
231,1001026,1068,58775324,1001003
232,1001001,629,58754719,1001026
233,1000167,727,59246302,1000136
234,1000444,838,59210579,1000441
235,1000441,822,58378623,1000425
236,1000415,807,58828403,1000444
237,1000425,369,58807462,1000415
238,1000436,795,58401813,1000414
239,1000403,797,58349116,1000436
240,1058055,543,58747999,1058002
241,1058127,505,58392801,1000807
242,1058088,571,58343304,1058131
243,1001816,305,58375030,1001630
244,1001630,1303,58375101,1000119
245,1000104,394,58776231,1002015
246,1000158,722,58762696,1000104
247,1000119,707,58762640,1000158
248,1001266,1244,58337672,1001254
249,1001254,1239,58318847,1001266
250,1001049,281,58832798,1001043
251,1001036,1092,58804822,1001049
252,1000812,993,58776540,1001036
253,1058129,39,58812864,1001020
254,1001228,1222,58824490,1058117
255,1000646,940,58374182,1000625
256,1000508,875,59225760,1000610
257,1000625,16,58832468,1000508
258,1001407,186,59261996,1001828
259,1001254,1239,58345181,1001628
260,1000803,973,59242087,1000846
261,1000927,636,59220211,1000803
262,1001350,1301,58786802,1001380
263,1001398,314,59188831,1001350
264,1001380,1105,58833914,1001398
265,1001608,1135,59207561,1001627
266,1001413,487,58799984,1001517
267,1001536,256,58849394,1001608
268,1001517,1127,58826861,1001536
269,1001629,836,58312074,1000118
270,1001035,1090,58772282,1000850
271,1001632,1329,58792774,1001618
272,1000444,838,58369141,1000416
273,1000412,810,58351088,1000444
274,1058129,39,58847561,1058128
275,1058128,588,58774305,1058129
276,1058111,82,58804078,1058079
277,1058007,495,58326204,1058111
278,1001618,197,58799240,1001236
279,1001952,413,58376033,1058117
280,1000466,848,58845424,1000442
281,1000442,834,59246826,1000466
282,1000155,725,58351094,1000466
283,1058107,593,58401439,1058013
284,1000334,864,58357932,1000125
285,1058039,526,58356460,1058131
286,1001123,1157,58829745,1001116
287,1001808,300,58416148,1058034
288,1001917,29,58389016,1001808
289,1058131,609,58812377,1058111
290,1058134,616,58351181,1058131
291,1058114,32,59207907,1058119
292,1000480,503,58783403,1000464
293,1000494,1119,58771420,1000480
294,1058015,53,58414127,1000494
295,1058107,593,58365396,1058015
296,1058056,547,58352595,1058047
297,1058079,181,58802879,1058034
298,1058034,515,58328793,1058079
299,1058003,47,58848280,1058134
300,1058134,616,58801700,1058003
301,1001903,361,59248252,1001945
302,1058003,47,58372524,1058009
303,1058009,45,58332965,1058050
304,1058050,124,58349825,1058009
305,1001209,1185,59249566,1001241
306,1001329,1282,58345401,1001351
307,1001351,1304,58319240,1001329
308,1001398,314,58808858,1001351
309,1001351,1304,58765851,1001398
310,1058007,495,59277162,1058072
311,1001231,1224,58804541,1001224
312,1001204,1182,59201182,1001231
313,1001224,1214,58830553,1001203
314,1001203,1167,59177629,1001204
315,1000208,733,58349088,1000269
316,1000412,810,58839598,1000406
317,1000117,704,58385640,1001204
318,1001112,1154,58823665,1002011
319,1001204,1182,58822741,1001112
320,1001901,358,58786561,1000269
321,1000850,1021,59271606,1000715
322,1000407,804,58813717,1000406
323,1000410,594,58377196,1000472
324,1000524,839,58752739,1000407
325,1000472,132,58403370,1000559
326,1002058,477,59274011,1002015
327,1002014,437,59207670,1002058
328,1001921,379,59191864,1002014
329,1002075,489,58802054,1002037
330,1002037,1141,58838045,1001921
331,1002057,467,58796854,1002075
332,1058036,524,58744731,1002057
333,1000416,684,58827222,1001202
334,1058110,74,58392895,1000416
335,1000501,873,58763221,1058047
336,1002012,430,58355140,1002070
337,1000719,952,59263059,1000727
338,1000623,887,59251763,1000723
339,1000323,429,59181263,1000623
340,1000623,887,58317338,1000323
341,1001143,1177,58826479,1001134
342,1001109,1153,58799470,1001143
343,1001228,1222,58363493,1001229
344,1001212,1190,58337403,1001228
345,1058116,602,59284133,1058029
346,1058029,56,59214145,1058116
347,1000168,728,59235283,1000134
348,1000186,465,58834238,1000168
349,1000134,710,59259957,1000132
350,1058036,524,58416854,1000186
351,1000106,698,58787446,1000101
352,1000106,698,58402868,1000194
353,1058127,505,59261007,1001025
354,1001619,1328,58816599,1001842
355,1000608,931,58804516,1000716
356,1000604,927,58409183,1000608
357,1000419,808,58345608,1000812
358,1001224,1214,59262103,1001215
359,1000812,993,58785851,1001224
360,1001736,1049,59279290,1001740
361,1001726,153,59237022,1001736
362,1001740,826,58396185,1001726
363,1000513,882,59233687,1000515
364,1000280,776,58360999,1000473
365,1001835,337,58821540,1001821
366,1001821,160,58792784,1001835
367,1000489,862,58791944,1000558
368,1001211,1188,58801463,1001212
369,1001216,1195,58767714,1001211
370,1000809,990,59262960,1000846
371,1000707,948,59279250,1000710
372,1000316,110,58829419,1000326
373,1000325,476,58370706,1000316
374,1000704,945,58803911,1000707
375,1000215,223,58752541,1000251
376,1000251,563,58784667,1002049
377,1001418,18,58330899,1001363
378,1001226,1218,58849362,1001413
379,1001363,640,58825881,1001226
380,1058047,22,59234921,1058104
381,1058104,76,58389272,1058047
382,1000826,116,58850283,1000531
383,1001033,1086,58798199,1001215
384,1002033,451,58742561,1001033
385,1001816,305,58835772,1000115
386,1058117,77,59217786,1001250
387,1002031,446,58779344,1002063
388,1000928,1040,59181921,1000910
389,1001418,18,58742534,1000928
390,1002058,477,59271424,1058038
391,1058119,10,58792780,1058114
392,1058114,32,58770218,1058119
393,1001354,1309,59245265,1001316
394,1001316,1271,59263484,1001314
395,1001225,1216,58402455,1001236
396,1000464,842,58337185,1000402
397,1001603,1325,58787104,1001616
398,1001536,256,58372964,1001606
399,1001634,1259,58758426,1001605
400,1001606,1133,58403637,1001634
401,1002029,447,58316979,1001104
402,1002066,688,58323223,1000208
403,1001333,1285,58342548,1001367
404,1001380,1105,58798956,1001367
405,1001367,296,58375401,1001380
406,1000222,756,59211701,1001703
407,1000202,645,58417369,1000222
408,1001220,1206,59183693,1001218
409,1058117,77,58348606,1058079
410,1000146,714,59273782,1000138
411,1001827,331,58822034,1001954
412,1001954,422,58409945,1001827
413,1001201,1163,59276640,1001112
414,1001112,1154,58789948,1001201
415,1002024,35,58415470,1002038
416,1002058,477,58846486,1002024
417,1002037,1141,58796258,1002058
418,1001502,683,59236443,1001638
419,1001368,1094,58811899,1058036
420,1000829,1006,59261365,1000722
421,1001317,1272,58409832,1001368
422,1001118,1158,58367270,1001104
423,1001501,1099,58781196,1058117
424,1001112,1154,59267769,1001144
425,1001111,1151,59249866,1001112
426,1001144,1179,58805266,1001118
427,1001118,1158,58827970,1001113
428,1001113,1155,59230248,1001111
429,1001109,1153,58814557,1001111
430,1001111,1151,58849417,1001616
431,1001220,1206,59256278,1001229
432,1001229,1223,59256172,1001220
433,1001228,1222,58411429,1001229
434,1001229,1223,58402156,1001228
435,1001532,672,58410643,1001636
436,1001636,499,58795888,1001513
437,1001616,233,59198233,1001502
438,1001214,632,59199907,1001255
439,1001256,1240,58849454,1001214
440,1001220,1206,59194929,1001231
441,1000490,863,59240671,1000480
442,1000406,803,59216939,1000490
443,1000480,503,59195669,1000406
444,1001723,245,59213290,1001720
445,1000218,755,58848825,1001723
446,1001228,1222,59182632,1001236
447,1001226,1218,58769557,1001228
448,1001615,214,58810223,1001241
449,1000621,933,58844807,1001008
450,1000604,927,58796754,1000621
451,1001027,1012,58348391,1000604
452,1001008,607,59228285,1000946
453,1001116,1160,59261284,1001122
454,1001035,1090,58789447,1001211
455,1001958,277,58778791,1002006
456,1002048,464,58379289,1001958
457,1001940,168,58331885,1058086
458,1000428,251,59250157,1058065
459,1058086,569,58814562,1000428
460,1000521,657,58799473,1001045
461,1002038,109,58784664,1002037
462,1000306,783,58839249,1000942
463,1058034,515,59214113,1058041
464,1058041,528,58790981,1058034
465,1000428,251,59203105,1000137
466,1000559,219,58794582,1000428
467,1000259,85,58360990,1000224
468,1000241,646,58360909,1000222
469,1001939,1221,58414359,1000559
470,1000222,756,58388750,1001939
471,1001016,1072,59270744,1001050
472,1001038,1091,58828268,1001016
473,1058119,10,59265277,1058114
474,1000412,810,59194212,1002056
475,1058022,663,58845173,1058003
476,1058003,47,59239612,1058050
477,1001001,629,58340755,1001028
478,1001603,1325,59221803,1001634
479,1000118,705,58841096,1001603
480,1001338,1183,58341911,1001418
481,1058116,602,59241298,1058013
482,1001210,230,59259814,1001228
483,1001228,1222,58758943,1001210
484,1001218,1201,59263881,1001266
485,1000503,872,58348000,1000504
486,1000610,928,58348183,1000503
487,1000503,872,59184427,1000533
488,1000533,902,59208273,1000503
489,1002063,470,58822886,1000333
490,1002026,641,58783106,1002063
491,1000333,763,59268905,1000245
492,1001350,1301,58785019,1001325
493,1000733,969,59252315,1000726
494,1058104,76,58802251,1058047
495,1000566,130,59219917,1000733
496,1001325,1279,58798630,1001303
497,1001338,1183,59265465,1001355
498,1001303,1254,58846193,1001338
499,1001121,1161,58840284,1001219
500,1001219,1202,58413309,1001121
501,1058023,54,58783606,1000843
502,1001139,1178,59213104,1001858
503,1001858,175,58329305,1001139
504,1058119,10,58780598,1001535
505,1058114,32,58333884,1058119
506,1000727,965,58799545,1000721
507,1058002,480,58348437,1058017
508,1000725,963,59183126,1000712
509,1058047,22,59186957,1000566
510,1058043,59,58847956,1058009
511,1058009,45,58817205,1058043
512,1001217,1198,59226599,1001204
513,1001334,1292,58787130,1001313
514,1058039,526,59182145,1058009
515,1001266,1244,59210137,1001211
516,1001253,1238,59194764,1001266
517,1001211,1188,58779733,1001253
518,1058131,609,58832030,1058039
519,1001007,1047,59200083,1001131
520,1001819,316,59212717,1001229
521,1001819,316,59178347,1001637
522,1001526,382,58788102,1001505
523,1058133,614,58789575,1000725
524,1000446,840,58766035,1000482
525,1000428,251,58414333,1000446
526,1000206,746,58413469,1000240
527,1058038,519,58343998,1058116
528,1058023,54,58414702,1058095
529,1000850,1021,58758121,1001108
530,1058035,518,58820479,1058119
531,1058119,10,58787035,1058035
532,1058081,50,59222453,1000131
533,1058078,566,58368012,1058021
534,1058021,496,58413189,1000533
535,1001527,397,58770265,1058110
536,1001623,509,59264499,1001603
537,1001710,1103,59256118,1001712
538,1001253,1238,59222829,1001226
539,1001225,1216,59186034,1001253
540,1058066,554,58802597,1058071
541,1058063,520,58355571,1058066
542,1001625,1048,58405433,1001605
543,1001107,1150,58383626,1001625
544,1001937,398,59284332,1001833
545,1001836,338,59284325,1001937
546,1001805,299,58850577,1001836
547,1001833,340,58794116,1001628
548,1001405,1117,59269155,1001403
549,1000503,872,58368113,1000529
550,1002065,474,59194835,1002029
551,1002032,449,58848607,1002065
552,1058114,32,58845820,1001953
553,1001107,1150,59198400,1001108
554,1001105,311,58808556,1001107
555,1058119,10,58764103,1058057
556,1058057,62,58828146,1058133
557,1058104,76,58796961,1058047
558,1058047,22,58792980,1058104
559,1058063,520,58405536,1058036
560,1000847,1022,58341696,1000806
561,1000806,982,58785024,1000147
562,1000815,996,58350528,1000172
563,1058131,609,59245658,1058060
564,1058060,63,58415040,1058131
565,1058034,515,58369992,1058080
566,1002010,86,59250343,1002012
567,1000318,788,58764093,1000521
568,1000622,847,58798097,1000616
569,1000609,932,58767303,1000622
570,1000622,847,58414633,1000609
571,1000226,751,58823483,1002060
572,1000204,210,58357715,1000208
573,1000732,270,58396414,1058123
574,1058007,495,59211037,1058072
575,1000511,879,58820010,1000539
576,1000147,719,59221582,1001607
577,1001608,1135,58383719,1000147
578,1001315,1169,59212057,1001336
579,1000828,985,58819837,1000334
580,1001627,1166,58344726,1001637
581,1001502,683,58846041,1001528
582,1001123,1157,58336009,1001119
583,1058038,519,58337806,1058093
584,1002040,8,58369524,1058093
585,1058093,665,58357907,1002040
586,1058093,665,58774006,1058038
587,1001216,1195,58363916,1001220
588,1001241,1231,58323413,1001216
589,1001217,1198,58759321,1001241
590,1001220,1206,58386676,1001217
591,1001637,1330,58386229,1001533
592,1000710,951,58414367,1000704
593,1001208,1070,58366688,1000220
594,1001202,1058,58331910,1001208
595,1000515,884,58360084,1000516
596,1000517,890,58341580,1000515
597,1000516,888,58327918,1000517
598,1002070,475,58757643,1002050
599,1002050,402,59278452,1002028
600,1000414,812,58349675,1058071
601,1001729,242,58327293,1002012
602,1001731,243,58321026,1001729
603,1002051,460,58750739,1000203
604,1000104,394,58392463,1000120
605,1001901,358,59196912,1001713
606,1000633,935,58785841,1000620
607,1000620,272,58805224,1000131
608,1058003,47,58338404,1058114
609,1001923,178,58815999,1001204
610,1058047,22,58344311,1000727
611,1058034,515,58375341,1058080
612,1001719,1189,59264442,1001608
613,1001407,186,58351474,1002017
614,1001117,1162,58826297,1001115
615,1001115,1062,58814782,1001117
616,1001322,36,58343272,1001228
617,1001228,1222,58362969,1001214
618,1000247,280,58778068,1000233
619,1000264,654,58749650,1000247
620,1058035,518,58846578,1058114
621,1058114,32,59190243,1000812
622,1001629,836,59221888,1001846
623,1001121,1161,58848463,1001139
624,1001307,1251,58760767,1001348
625,1001505,207,59180116,1001527
626,1058122,93,59252892,1058065
627,1001518,825,59199251,1001224
628,1058074,69,58400466,1058026
629,1058049,533,58383635,1058074
630,1000442,834,59256974,1002060
631,1001253,1238,58311747,1001214
632,1001535,1132,58388359,1001838
633,1001631,25,58372248,1001535
634,1001838,315,58751871,1001712
635,1001348,1210,58409747,1001307
636,1001139,1178,59257390,1001266
637,1000217,677,58376575,1000318
638,1000318,788,58412196,1002027
639,1001377,1100,59193046,1001394
640,1001407,186,58324917,1001631
641,1001712,237,58766410,1001906
642,1001906,362,58794265,1001911
643,1001827,331,59180626,1058047
644,1001120,288,58825589,1001121
645,1001209,1185,58802751,1001120
646,1001139,1178,58747183,1001209
647,1001042,411,58786925,1000313
648,1058102,75,59199696,1058034
649,1058020,667,58839496,1058102
650,1001015,1066,59264745,1001031
651,1001031,624,58328071,1001115
652,1000936,1029,59220892,1001015
653,1001115,1062,58788737,1000936
654,1000128,591,59257848,1000912
655,1000916,975,58772715,1000128
656,1058074,69,59199947,1058040
657,1058040,58,59219473,1058114
658,1001355,658,58793319,1001336
659,1001336,1290,58830799,1001314
660,1001314,1270,58314203,1001335
661,1001335,1286,58413047,1001355
662,1000940,959,58379441,1000955
663,1001911,371,58838720,1001827
664,1002040,8,58347368,1000429
665,1001211,1188,58847889,1001220
666,1058072,30,58386959,1058007
667,1001382,1107,58391742,1001359
668,1000942,122,58398003,1001501
669,1001015,1066,58346180,1000942
670,1000943,1025,58363165,1000940
671,1000924,111,58775169,1000940
672,1000955,433,58404363,1000910
673,1000903,450,59223576,1000953
674,1000924,111,58845851,1000903
675,1000940,959,58837770,1000924
676,1000910,1038,58414683,1000924
677,1000632,592,59278959,1000633
678,1000953,923,59251782,1000632
679,1001005,1055,58836991,1001016
680,1001016,1072,58390574,1001005
681,1001920,378,59258033,1001929
682,1058018,42,58352131,1058036
683,1058036,524,58330844,1058018
684,1002028,444,58780335,1002064
685,1002064,442,58849202,1001418
686,1001825,324,58825930,1001901
687,1001812,297,58809151,1001825
688,1058072,30,58757429,1058111
689,1000510,877,58824717,1000511
690,1000701,273,58807982,1000510
691,1000511,879,58328944,1000701
692,1001124,13,59272012,1001133
693,1001116,1160,58822536,1001124
694,1000409,789,58321165,1000463
695,1058036,524,58384317,1058063
696,1000463,1043,58350990,1058036
697,1000234,395,58362976,1000314
698,1001508,1125,58774852,1001504
699,1001504,1319,58775410,1001605
700,1001527,397,58845875,1001504
701,1001605,1209,58845668,1001527
702,1001266,1244,58383804,1001253
703,1001211,1188,58383700,1001266
704,1001253,1238,58789769,1058079
705,1001123,1157,58783438,1001206
706,1058034,515,58750408,1058111
707,1058079,181,59208702,1058007
708,1000707,948,58832773,1000802
709,1002060,481,59195493,1002016
710,1002016,1,58779324,1002060
711,1000931,998,59200659,1000917
712,1058047,22,58771684,1058104
713,1058104,76,58389487,1058047
714,1000143,716,58360496,1000173
715,1001831,334,59218281,1001613
716,1001827,331,58415690,1001930
717,1001013,1067,58316243,1001031
718,1001031,624,59233479,1001014
719,1000633,935,58315165,1000621
720,1000474,831,58772082,1000414
721,1058012,502,59237738,1058073
722,1000509,876,58767206,1000506
723,1000508,875,58402550,1000509
724,1001026,1068,59186403,1000802
725,1001003,1052,58819747,1001026
726,1058003,47,58762771,1001001
727,1001957,195,58835584,1002003
728,1001919,332,58825307,1001957
729,1002074,486,58766718,1001919
730,1058123,606,58829016,1058125
731,1001016,1072,58769441,1058123
732,1058123,606,58371136,1001016
733,1058125,604,58340295,1058123
734,1058125,604,59247162,1058123
735,1001414,749,58370512,1001417
736,1001417,1289,58370407,1001414
737,1001414,749,59267818,1001417
738,1001417,1289,59231818,1001414
739,1000819,999,58848941,1000858
740,1001939,1221,58848815,1001912
741,1001912,364,59190520,1000216
742,1001002,1051,58400541,1001018
743,1001029,1082,58374545,1001002
744,1058117,77,58361683,1001843
745,1000905,1031,58810411,1000707
746,1001026,1068,58394270,1000905
747,1000805,980,59238282,1058128
748,1000809,990,58796454,1000805
749,1000815,996,58410584,1000809
750,1000864,1033,58395199,1000815
751,1000830,1007,58357165,1000864
752,1000805,980,58342507,1000830
753,1001231,1224,58790837,1001224
754,1001418,18,58400607,1001231
755,1001203,1167,59231619,1001270
756,1001224,1214,58843682,1001203
757,1001143,1177,59192195,1001104
758,1000526,893,58800031,1000549
759,1000526,893,58394033,1000559
760,1000422,167,58799660,1000526
761,1000559,219,58394499,1000422
762,1000721,954,58346703,1000624
763,1000634,937,58826599,1000701
764,1000624,134,58748789,1000634
765,1000701,273,59260547,1000622
766,1058074,69,58795222,1058114
767,1058114,32,58351607,1058074
768,1058114,32,59270907,1058074
769,1058064,551,58821415,1058128
770,1058060,63,58359358,1058064
771,1001212,1190,58392185,1001211
772,1058117,77,58809284,1001927
773,1001016,1072,58363344,1001031
774,1001031,624,58834161,1001020
775,1058122,93,58392256,1058047
776,1001035,1090,58316409,1001012
777,1000928,1040,58808471,1000837
778,1001012,1061,58341344,1000928
779,1001104,1139,58825281,1001208
780,1058117,77,58346674,1001259
781,1058114,32,58849049,1058104
782,1058050,124,58416336,1058003
783,1001045,1142,58398420,1001731
784,1001731,243,59183839,1001722
785,1058097,73,58387083,1058029
786,1000512,881,58351009,1000550
787,1000550,861,58364104,1000508
788,1000243,760,58803350,1002004
789,1002004,391,59215332,1000269
790,1000204,210,58414545,1000244
791,1002004,391,58394421,1000204
792,1000258,676,58765640,1000153
793,1000826,116,59215825,1058083
794,1001949,313,58335188,1001934
795,1001932,389,58819273,1000826
796,1058047,22,59249170,1000827
797,1000843,1019,58331149,1058123
798,1001842,344,59225748,1001805
799,1001909,366,59182007,1001842
800,1001933,392,58847248,1001909
801,1001838,315,58324365,1001805
802,1001844,133,58803994,1001933
803,1001805,299,58781990,1001844
804,1058047,22,58832658,1000530
805,1000530,899,58767605,1058047
806,1001051,1146,59262909,1001036
807,1001037,1071,59229423,1001051
808,1000821,1002,58835750,1000817
809,1001020,1069,58809146,1000821
810,1000817,997,58359907,1000718
811,1000718,1262,58395742,1000728
812,1000728,966,58411601,1001020
813,1001008,607,58835687,1001040
814,1001040,425,59210108,1001114
815,1000479,855,59240225,1000719
816,1001832,1253,58367138,1000550
817,1058059,491,58317992,1058075
818,1058117,77,58370382,1001236
819,1000512,881,59192671,1000420
820,1058042,530,58415097,1058074
821,1058074,69,58351025,1058042
822,1001948,404,58828316,1001931
823,1001948,404,59283990,1001937
824,1001910,368,59227817,1001948
825,1001933,392,58828364,1001910
826,1001230,159,58844159,1001268
827,1001018,224,58414386,1001053
828,1001048,620,58806045,1000830
829,1058007,495,58392422,1058072
830,1058117,77,58759556,1058047
831,1002065,474,59192489,1002052
832,1002065,474,59193068,1002030
833,1002005,428,58823907,1002030
834,1002030,445,58823959,1002052
835,1002052,468,58836245,1002065
836,1002065,474,58842179,1002052
837,1002052,468,58843051,1002065
838,1001905,630,58837209,1058032
839,1001204,1182,58795538,1001210
840,1001210,230,58816890,1001241
841,1001325,1279,58373849,1001303
842,1001352,1306,58817622,1001303
843,1001303,1254,58334673,1001325
844,1001303,1254,58777944,1001352
845,1001932,389,59276384,1001929
846,1000703,942,58818100,1000501
847,1000280,776,59209301,1002027
848,1000726,964,58818028,1000280
849,1001609,1219,58415674,1001625
850,1000904,141,59259707,1000936
851,1000936,1029,58412404,1000904
852,1000146,714,59255929,1001007
853,1001007,1047,59179819,1000146
854,1001418,18,58849150,1001233
855,1058117,77,58764586,1001418
856,1000830,1007,59245086,1000828
857,1002022,1054,59183191,1002013
858,1002013,434,58337709,1002022
859,1000272,19,59215128,1000902
860,1058068,64,58413116,1058015
861,1000139,711,58812216,1001948
862,1000437,262,58401019,1000830
863,1000460,833,58334182,1000404
864,1001107,1150,58316757,1001205
865,1002063,470,59226340,1001932
866,1000269,774,58843031,1002063
867,1001929,365,58804797,1000269
868,1058013,52,58329437,1058004
869,1058004,49,58843515,1058032
870,1000219,757,59227898,1000261
871,1000611,662,59203199,1000701
872,1000525,892,58414909,1000514
873,1001119,1164,58333133,1000913
874,1001218,1201,59275828,1001216
875,1001216,1195,59211102,1001218
876,1001138,1176,59256505,1001218
877,1001218,1201,59226921,1001138
878,1001209,1185,58344364,1001216
879,1001216,1195,58367142,1001224
880,1001230,159,59182431,1001216
881,1001230,159,58787339,1001126
882,1001129,1287,58761877,1001230
883,1001126,206,58837337,1001270
884,1001218,1201,58408706,1001129
885,1001224,1214,58404238,1001218
886,1058046,529,58362904,1001211
887,1001211,1188,58793509,1001263
888,1001263,1243,58845507,1001004
889,1001224,1214,58809813,1001218
890,1001503,1101,58394687,1001224
891,1001218,1201,58349354,1001503
892,1000324,787,58840356,1000211
893,1000211,747,58766997,1000320
894,1001205,1184,58396451,1001266
895,1001266,1244,58745190,1001205
896,1001205,1184,58750440,1001411
897,1058034,515,59204185,1001048
898,1001352,1306,58361376,1001307
899,1001363,640,58317027,1001352
900,1000724,956,58358563,1002022
901,1002022,1054,58801715,1058081
902,1001027,1012,58415413,1001021
903,1001809,304,58359151,1058083
904,1001810,306,58329218,1001809
905,1000550,861,58329566,1000512
906,1001827,331,58820757,1001813
907,1001107,1150,58321450,1001109
908,1001109,1153,58411937,1001702
909,1001702,1208,58754080,1001715
910,1001714,1199,58829642,1001716
911,1001715,1075,58787888,1001714
912,1001606,1133,58769916,1001608
913,1001608,1135,58791864,1001514
914,1001817,303,58363139,1001606
915,1001713,541,59231798,1000220
916,1001732,1302,59231672,1001713
917,1001858,175,59224155,1001732
918,1001608,1135,59216597,1001858
919,1001519,612,59195759,1001608
920,1000216,1228,58820750,1001737
921,1000805,980,58842634,1001018
922,1001128,1170,59223095,1001040
923,1001018,224,58842684,1001128
924,1058059,491,58415715,1001719
925,1001932,389,59272389,1001934
926,1001910,368,59260644,1001932
927,1001813,318,59222696,1001910
928,1000319,151,58792755,1000512
929,1000209,622,58405039,1000319
930,1000327,673,58344493,1000209
931,1000437,262,59212929,1000446
932,1000471,1205,58836151,1000437
933,1000205,742,58814153,1000471
934,1001411,287,58349791,1001418
935,1000528,895,58371212,1000527
936,1000512,881,58349204,1000528
937,1058129,39,58776670,1001743
938,1001044,1137,58381149,1001008
939,1058111,82,58776971,1058011
940,1058011,51,58845286,1058110
941,1001811,307,58382354,1001737
942,1001732,1302,59250638,1001811
943,1001737,166,59214627,1001732
944,1058114,32,58321120,1058040
945,1058128,588,58336384,1001036
946,1001393,322,58848126,1001337
947,1058034,515,58770545,1001905
948,1002056,452,58399004,1058122
949,1001856,339,58357350,1000136
950,1001348,1210,58321408,1001316
951,1000704,945,58804982,1000146
952,1000909,1037,59246745,1000704
953,1000146,714,59210561,1000909
954,1001418,18,58749287,1058032
955,1001413,487,58319274,1001418
956,1001822,326,58838315,1000922
957,1001906,362,59218444,1001925
958,1001925,375,59234541,1001929
959,1001926,383,58838798,1001906
960,1001920,378,58814074,1001926
961,1001925,375,58796767,1001920
962,1058060,63,58332859,1058130
963,1001261,140,59227972,1001218
964,1001266,1244,58827178,1001261
965,1001261,140,58808531,1001211
966,1000634,937,58784420,1000846
967,1000305,782,58414694,1000634
968,1000846,285,59271719,1001002
969,1001226,1218,59186341,1001215
970,1001256,1240,58838952,1001226
971,1001215,1193,58802579,1001256
972,1000442,834,58798805,1000416
973,1001036,1092,59260248,1001003
974,1000946,685,58806177,1058117
975,1000149,721,58321097,1000912
976,1001035,1090,58773071,1058123
977,1058123,606,58773224,1001035
978,1001021,1073,58397350,1001035
979,1058130,79,58374147,1001021
980,1001845,349,58389979,1001623
981,1001028,1081,58761779,1001026
982,1001033,1086,59233808,1001028
983,1001026,1068,59215862,1001033
984,1001613,1204,58816225,1001627
985,1001627,1166,58809796,1001613
986,1001627,1166,59195590,1001613
987,1001966,655,58790328,1001839
988,1001039,1093,58820268,1001114
989,1001723,245,58415098,1001966
990,1001917,29,59264999,1001723
991,1001839,14,59231982,1001917
