,trip_id,arrival_time,stop_id,stop_sequence,hour,stop_lat,stop_lon,shape_id,route_short_name,trip_headsign
1006629,0#2520-5,07:47:08,70589,4,7,41.86941,12.516908,55484,628,VOLPI/FARNESINA
1006630,0#2520-5,07:47:38,70590,5,7,41.870037,12.515408,55484,628,VOLPI/FARNESINA
1006631,0#2520-5,07:48:14,70591,6,7,41.870177,12.513712,55484,628,VOLPI/FARNESINA
1006632,0#2520-5,07:48:54,70592,7,7,41.87193,12.51281,55484,628,VOLPI/FARNESINA
1006633,0#2520-5,07:49:38,70593,8,7,41.87389,12.511837,55484,628,VOLPI/FARNESINA
1006634,0#2520-5,07:51:08,70594,9,7,41.876387,12.509177,55484,628,VOLPI/FARNESINA
1006635,0#2520-5,07:51:42,70510,10,7,41.877237,12.507322,55484,628,VOLPI/FARNESINA
1006636,0#2520-5,07:52:52,70511,11,7,41.878858,12.504048,55484,628,VOLPI/FARNESINA
1006637,0#2520-5,07:53:50,70512,12,7,41.880215,12.50116,55484,628,VOLPI/FARNESINA
1006638,0#2520-5,07:54:24,70513,13,7,41.881477,12.499858,55484,628,VOLPI/FARNESINA
1006639,0#2520-5,07:56:32,70514,14,7,41.881003,12.494872,55484,628,VOLPI/FARNESINA
1006640,0#2520-5,07:58:04,70515,15,7,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1006641,0#2520-5,07:58:54,71177,16,7,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1006642,0#2520-5,08:00:50,70517,17,8,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1006643,0#2520-5,08:01:36,70518,18,8,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1006644,0#2520-5,08:02:58,80237,19,8,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1006645,0#2520-5,08:04:40,81964,20,8,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1006646,0#2520-5,08:05:48,70042,21,8,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1006647,0#2520-5,08:06:46,70183,22,8,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1006648,0#2520-5,08:07:50,70184,23,8,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1006649,0#2520-5,08:08:34,70187,24,8,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1006650,0#2520-5,08:09:32,70188,25,8,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1006651,0#2520-5,08:10:02,70344,26,8,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1006652,0#2520-5,08:11:50,78133,27,8,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1006653,0#2520-5,08:14:36,73225,28,8,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1006654,0#2520-5,08:16:32,78435,29,8,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1006655,0#2520-5,08:17:32,78436,30,8,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1006656,0#2520-5,08:18:02,70525,31,8,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1006657,0#2520-5,08:18:58,82254,32,8,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1006658,0#2520-5,08:21:06,72289,33,8,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1006659,0#2520-5,08:22:24,73967,34,8,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1006660,0#2520-5,08:23:16,72085,35,8,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1006661,0#2520-5,08:24:34,72087,36,8,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1006662,0#2520-5,08:25:22,70057,37,8,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1006663,0#2520-5,08:27:18,80849,38,8,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1006664,0#2520-5,08:30:00,82130,39,8,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1006665,0#2520-6,08:35:00,82130,1,8,41.938265,12.458933,63230,628,BARONIO
1006666,0#2520-6,08:35:22,72017,2,8,41.937373,12.459225,63230,628,BARONIO
1006667,0#2520-6,08:36:26,79352,3,8,41.935908,12.461655,63230,628,BARONIO
1006668,0#2520-6,08:37:44,72867,4,8,41.933622,12.461208,63230,628,BARONIO
1006669,0#2520-6,08:38:18,70953,5,8,41.932643,12.460052,63230,628,BARONIO
1006670,0#2520-6,08:39:14,76840,6,8,41.930587,12.458715,63230,628,BARONIO
1006671,0#2520-6,08:40:46,72097,7,8,41.926928,12.458215,63230,628,BARONIO
1006672,0#2520-6,08:42:30,78139,8,8,41.923992,12.457813,63230,628,BARONIO
1006673,0#2520-6,08:43:32,70530,9,8,41.923252,12.460767,63230,628,BARONIO
1006674,0#2520-6,08:44:30,70531,10,8,41.921893,12.463348,63230,628,BARONIO
1006675,0#2520-6,08:45:28,82298,11,8,41.921312,12.466377,63230,628,BARONIO
1006676,0#2520-6,08:46:54,70533,12,8,41.920003,12.462868,63230,628,BARONIO
1006677,0#2520-6,08:48:04,20265,13,8,41.918898,12.461548,63230,628,BARONIO
1006678,0#2520-6,08:49:06,70535,14,8,41.916602,12.462932,63230,628,BARONIO
1006679,0#2520-6,08:50:24,74454,15,8,41.916008,12.464547,63230,628,BARONIO
1006680,0#2520-6,08:51:38,74455,16,8,41.91724,12.467923,63230,628,BARONIO
1006681,0#2520-6,08:54:50,80781,17,8,41.914398,12.473768,63230,628,BARONIO
1006682,0#2520-6,08:56:02,70852,18,8,41.911633,12.47493,63230,628,BARONIO
1006683,0#2520-6,08:57:34,70357,19,8,41.90981,12.474352,63230,628,BARONIO
1006684,0#2520-6,08:58:08,70358,20,8,41.908842,12.474267,63230,628,BARONIO
1007381,0#2521-5,06:00:02,70554,33,6,41.882922,12.491128,63230,628,BARONIO
1007382,0#2521-5,06:01:06,70574,34,6,41.880692,12.494615,63230,628,BARONIO
1007383,0#2521-5,06:02:32,70555,35,6,41.882075,12.49852,63230,628,BARONIO
1007384,0#2521-5,06:03:12,70558,36,6,41.880717,12.500398,63230,628,BARONIO
1007385,0#2521-5,06:03:44,70559,37,6,41.879447,12.501943,63230,628,BARONIO
1007386,0#2521-5,06:04:40,70561,38,6,41.87787,12.505455,63230,628,BARONIO
1007387,0#2521-5,06:05:34,70562,39,6,41.876448,12.50872,63230,628,BARONIO
1007388,0#2521-5,06:06:56,70583,40,6,41.873427,12.511855,63230,628,BARONIO
1007389,0#2521-5,06:07:36,70584,41,6,41.871755,12.513253,63230,628,BARONIO
1007390,0#2521-5,06:08:06,70585,42,6,41.872047,12.51484,63230,628,BARONIO
1007391,0#2521-5,06:08:40,70586,43,6,41.87035,12.515877,63230,628,BARONIO
1007392,0#2521-5,06:09:14,78881,44,6,41.868957,12.517138,63230,628,BARONIO
1007393,0#2521-5,06:09:40,70587,45,6,41.869277,12.518527,63230,628,BARONIO
1007394,0#2521-5,06:10:22,78856,46,6,41.871223,12.518765,63230,628,BARONIO
1007395,0#2521-5,06:11:00,78857,47,6,41.872483,12.520062,63230,628,BARONIO
1007396,0#2521-6,06:14:00,78857,1,6,41.872483,12.520062,55484,628,VOLPI/FARNESINA
1007397,0#2521-6,06:14:40,82247,2,6,41.87163,12.519872,55484,628,VOLPI/FARNESINA
1007398,0#2521-6,06:15:20,70588,3,6,41.870285,12.51793,55484,628,VOLPI/FARNESINA
1007399,0#2521-6,06:15:50,70589,4,6,41.86941,12.516908,55484,628,VOLPI/FARNESINA
1007400,0#2521-6,06:16:18,70590,5,6,41.870037,12.515408,55484,628,VOLPI/FARNESINA
1007401,0#2521-6,06:16:48,70591,6,6,41.870177,12.513712,55484,628,VOLPI/FARNESINA
1007402,0#2521-6,06:17:22,70592,7,6,41.87193,12.51281,55484,628,VOLPI/FARNESINA
1007403,0#2521-6,06:18:02,70593,8,6,41.87389,12.511837,55484,628,VOLPI/FARNESINA
1007404,0#2521-6,06:19:18,70594,9,6,41.876387,12.509177,55484,628,VOLPI/FARNESINA
1007405,0#2521-6,06:19:50,70510,10,6,41.877237,12.507322,55484,628,VOLPI/FARNESINA
1007406,0#2521-6,06:20:48,70511,11,6,41.878858,12.504048,55484,628,VOLPI/FARNESINA
1007407,0#2521-6,06:21:40,70512,12,6,41.880215,12.50116,55484,628,VOLPI/FARNESINA
1007408,0#2521-6,06:22:10,70513,13,6,41.881477,12.499858,55484,628,VOLPI/FARNESINA
1007409,0#2521-6,06:24:00,70514,14,6,41.881003,12.494872,55484,628,VOLPI/FARNESINA
1007410,0#2521-6,06:25:18,70515,15,6,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1007411,0#2521-6,06:26:04,71177,16,6,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1007412,0#2521-6,06:27:42,70517,17,6,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1007413,0#2521-6,06:28:24,70518,18,6,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1007414,0#2521-6,06:29:34,80237,19,6,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1007415,0#2521-6,06:31:02,81964,20,6,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1007416,0#2521-6,06:32:02,70042,21,6,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1007417,0#2521-6,06:32:52,70183,22,6,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1007418,0#2521-6,06:33:48,70184,23,6,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1007419,0#2521-6,06:34:26,70187,24,6,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1007420,0#2521-6,06:35:16,70188,25,6,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1007421,0#2521-6,06:35:42,70344,26,6,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1007422,0#2521-6,06:37:16,78133,27,6,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1007423,0#2521-6,06:39:38,73225,28,6,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1007424,0#2521-6,06:41:20,78435,29,6,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1007425,0#2521-6,06:42:12,78436,30,6,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1007426,0#2521-6,06:42:38,70525,31,6,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1007427,0#2521-6,06:43:26,82254,32,6,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1007428,0#2521-6,06:45:16,72289,33,6,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1007429,0#2521-6,06:46:24,73967,34,6,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1007430,0#2521-6,06:47:10,72085,35,6,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1007431,0#2521-6,06:48:16,72087,36,6,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1007432,0#2521-6,06:48:58,70057,37,6,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1007433,0#2521-6,06:50:40,80849,38,6,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1007434,0#2521-6,06:53:00,82130,39,6,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1007435,0#2521-7,07:07:00,82130,1,7,41.938265,12.458933,63230,628,BARONIO
1007436,0#2521-7,07:07:20,72017,2,7,41.937373,12.459225,63230,628,BARONIO
1007437,0#2521-7,07:08:22,79352,3,7,41.935908,12.461655,63230,628,BARONIO
1007438,0#2521-7,07:09:36,72867,4,7,41.933622,12.461208,63230,628,BARONIO
1007439,0#2521-7,07:10:06,70953,5,7,41.932643,12.460052,63230,628,BARONIO
1007440,0#2521-7,07:11:00,76840,6,7,41.930587,12.458715,63230,628,BARONIO
1007441,0#2521-7,07:12:26,72097,7,7,41.926928,12.458215,63230,628,BARONIO
1007442,0#2521-7,07:14:04,78139,8,7,41.923992,12.457813,63230,628,BARONIO
1007443,0#2521-7,07:15:02,70530,9,7,41.923252,12.460767,63230,628,BARONIO
1007444,0#2521-7,07:15:58,70531,10,7,41.921893,12.463348,63230,628,BARONIO
1007445,0#2521-7,07:16:52,82298,11,7,41.921312,12.466377,63230,628,BARONIO
1007446,0#2521-7,07:18:14,70533,12,7,41.920003,12.462868,63230,628,BARONIO
1007447,0#2521-7,07:19:20,20265,13,7,41.918898,12.461548,63230,628,BARONIO
1007448,0#2521-7,07:20:20,70535,14,7,41.916602,12.462932,63230,628,BARONIO
1007449,0#2521-7,07:21:34,74454,15,7,41.916008,12.464547,63230,628,BARONIO
1007450,0#2521-7,07:22:42,74455,16,7,41.91724,12.467923,63230,628,BARONIO
1007451,0#2521-7,07:25:44,80781,17,7,41.914398,12.473768,63230,628,BARONIO
1007452,0#2521-7,07:26:52,70852,18,7,41.911633,12.47493,63230,628,BARONIO
1007453,0#2521-7,07:28:18,70357,19,7,41.90981,12.474352,63230,628,BARONIO
1007454,0#2521-7,07:28:50,70358,20,7,41.908842,12.474267,63230,628,BARONIO
1007455,0#2521-7,07:30:54,70262,21,7,41.904053,12.475233,63230,628,BARONIO
1007456,0#2521-7,07:31:38,70263,22,7,41.902807,12.474048,63230,628,BARONIO
1007457,0#2521-7,07:32:44,70474,23,7,41.901002,12.472227,63230,628,BARONIO
1007458,0#2521-7,07:34:16,70266,24,7,41.898002,12.473928,63230,628,BARONIO
1007459,0#2521-7,07:35:26,79790,25,7,41.896182,12.476007,63230,628,BARONIO
1007460,0#2521-7,07:35:58,79711,26,7,41.895057,12.476352,63230,628,BARONIO
1007461,0#2521-7,07:37:38,80610,27,7,41.894342,12.48117,63230,628,BARONIO
1007462,0#2521-7,07:38:16,70540,28,7,41.893113,12.48116,63230,628,BARONIO
1007463,0#2521-7,07:39:26,70543,29,7,41.890253,12.480707,63230,628,BARONIO
1007464,0#2521-7,07:40:40,70545,30,7,41.887525,12.48159,63230,628,BARONIO
1007465,0#2521-7,07:42:08,70547,31,7,41.884952,12.485345,63230,628,BARONIO
1007466,0#2521-7,07:42:44,70549,32,7,41.884062,12.486917,63230,628,BARONIO
1007467,0#2521-7,07:44:22,70554,33,7,41.882922,12.491128,63230,628,BARONIO
1007468,0#2521-7,07:45:42,70574,34,7,41.880692,12.494615,63230,628,BARONIO
1007469,0#2521-7,07:47:28,70555,35,7,41.882075,12.49852,63230,628,BARONIO
1007470,0#2521-7,07:48:16,70558,36,7,41.880717,12.500398,63230,628,BARONIO
1007471,0#2521-7,07:48:56,70559,37,7,41.879447,12.501943,63230,628,BARONIO
1007472,0#2521-7,07:50:08,70561,38,7,41.87787,12.505455,63230,628,BARONIO
1007473,0#2521-7,07:51:14,70562,39,7,41.876448,12.50872,63230,628,BARONIO
1007474,0#2521-7,07:52:56,70583,40,7,41.873427,12.511855,63230,628,BARONIO
1007475,0#2521-7,07:53:48,70584,41,7,41.871755,12.513253,63230,628,BARONIO
1007476,0#2521-7,07:54:24,70585,42,7,41.872047,12.51484,63230,628,BARONIO
1007477,0#2521-7,07:55:06,70586,43,7,41.87035,12.515877,63230,628,BARONIO
1007478,0#2521-7,07:55:48,78881,44,7,41.868957,12.517138,63230,628,BARONIO
1007479,0#2521-7,07:56:20,70587,45,7,41.869277,12.518527,63230,628,BARONIO
1007480,0#2521-7,07:57:12,78856,46,7,41.871223,12.518765,63230,628,BARONIO
1007481,0#2521-7,07:58:00,78857,47,7,41.872483,12.520062,63230,628,BARONIO
1007482,0#2521-8,08:14:00,78857,1,8,41.872483,12.520062,55484,628,VOLPI/FARNESINA
1007483,0#2521-8,08:14:42,82247,2,8,41.87163,12.519872,55484,628,VOLPI/FARNESINA
1007484,0#2521-8,08:15:26,70588,3,8,41.870285,12.51793,55484,628,VOLPI/FARNESINA
1007485,0#2521-8,08:15:58,70589,4,8,41.86941,12.516908,55484,628,VOLPI/FARNESINA
1007486,0#2521-8,08:16:28,70590,5,8,41.870037,12.515408,55484,628,VOLPI/FARNESINA
1007487,0#2521-8,08:17:00,70591,6,8,41.870177,12.513712,55484,628,VOLPI/FARNESINA
1007488,0#2521-8,08:17:38,70592,7,8,41.87193,12.51281,55484,628,VOLPI/FARNESINA
1007489,0#2521-8,08:18:20,70593,8,8,41.87389,12.511837,55484,628,VOLPI/FARNESINA
1007490,0#2521-8,08:19:44,70594,9,8,41.876387,12.509177,55484,628,VOLPI/FARNESINA
1007491,0#2521-8,08:20:16,70510,10,8,41.877237,12.507322,55484,628,VOLPI/FARNESINA
1007492,0#2521-8,08:21:20,70511,11,8,41.878858,12.504048,55484,628,VOLPI/FARNESINA
1007493,0#2521-8,08:22:16,70512,12,8,41.880215,12.50116,55484,628,VOLPI/FARNESINA
1007494,0#2521-8,08:22:46,70513,13,8,41.881477,12.499858,55484,628,VOLPI/FARNESINA
1007495,0#2521-8,08:24:46,70514,14,8,41.881003,12.494872,55484,628,VOLPI/FARNESINA
1007496,0#2521-8,08:26:12,70515,15,8,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1007497,0#2521-8,08:26:58,71177,16,8,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1007498,0#2521-8,08:28:46,70517,17,8,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1007499,0#2521-8,08:29:30,70518,18,8,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1007500,0#2521-8,08:30:46,80237,19,8,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1007501,0#2521-8,08:32:20,81964,20,8,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1007502,0#2521-8,08:33:24,70042,21,8,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1007503,0#2521-8,08:34:20,70183,22,8,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1007504,0#2521-8,08:35:18,70184,23,8,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1007505,0#2521-8,08:36:00,70187,24,8,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1007506,0#2521-8,08:36:54,70188,25,8,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1007507,0#2521-8,08:37:22,70344,26,8,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1007508,0#2521-8,08:39:04,78133,27,8,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1007509,0#2521-8,08:41:38,73225,28,8,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1007510,0#2521-8,08:43:26,78435,29,8,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1007511,0#2521-8,08:44:22,78436,30,8,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1007512,0#2521-8,08:44:50,70525,31,8,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1007513,0#2521-8,08:45:42,82254,32,8,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1007514,0#2521-8,08:47:40,72289,33,8,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1007515,0#2521-8,08:48:54,73967,34,8,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1007516,0#2521-8,08:49:44,72085,35,8,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1007517,0#2521-8,08:50:56,72087,36,8,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1007518,0#2521-8,08:51:40,70057,37,8,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1007519,0#2521-8,08:53:30,80849,38,8,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1007520,0#2521-8,08:56:00,82130,39,8,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1008075,0#2522-5,06:00:04,72867,4,6,41.933622,12.461208,63230,628,BARONIO
1008076,0#2522-5,06:00:30,70953,5,6,41.932643,12.460052,63230,628,BARONIO
1008077,0#2522-5,06:01:12,76840,6,6,41.930587,12.458715,63230,628,BARONIO
1008078,0#2522-5,06:02:22,72097,7,6,41.926928,12.458215,63230,628,BARONIO
1008079,0#2522-5,06:03:42,78139,8,6,41.923992,12.457813,63230,628,BARONIO
1008080,0#2522-5,06:04:28,70530,9,6,41.923252,12.460767,63230,628,BARONIO
1008081,0#2522-5,06:05:12,70531,10,6,41.921893,12.463348,63230,628,BARONIO
1008082,0#2522-5,06:05:56,82298,11,6,41.921312,12.466377,63230,628,BARONIO
1008083,0#2522-5,06:07:02,70533,12,6,41.920003,12.462868,63230,628,BARONIO
1008084,0#2522-5,06:07:56,20265,13,6,41.918898,12.461548,63230,628,BARONIO
1008085,0#2522-5,06:08:42,70535,14,6,41.916602,12.462932,63230,628,BARONIO
1008086,0#2522-5,06:09:42,74454,15,6,41.916008,12.464547,63230,628,BARONIO
1008087,0#2522-5,06:10:38,74455,16,6,41.91724,12.467923,63230,628,BARONIO
1008088,0#2522-5,06:13:04,80781,17,6,41.914398,12.473768,63230,628,BARONIO
1008089,0#2522-5,06:13:58,70852,18,6,41.911633,12.47493,63230,628,BARONIO
1008090,0#2522-5,06:15:08,70357,19,6,41.90981,12.474352,63230,628,BARONIO
1008091,0#2522-5,06:15:34,70358,20,6,41.908842,12.474267,63230,628,BARONIO
1008092,0#2522-5,06:17:12,70262,21,6,41.904053,12.475233,63230,628,BARONIO
1008093,0#2522-5,06:17:48,70263,22,6,41.902807,12.474048,63230,628,BARONIO
1008094,0#2522-5,06:18:40,70474,23,6,41.901002,12.472227,63230,628,BARONIO
1008095,0#2522-5,06:19:56,70266,24,6,41.898002,12.473928,63230,628,BARONIO
1008096,0#2522-5,06:20:52,79790,25,6,41.896182,12.476007,63230,628,BARONIO
1008097,0#2522-5,06:21:16,79711,26,6,41.895057,12.476352,63230,628,BARONIO
1008098,0#2522-5,06:22:36,80610,27,6,41.894342,12.48117,63230,628,BARONIO
1008099,0#2522-5,06:23:08,70540,28,6,41.893113,12.48116,63230,628,BARONIO
1008100,0#2522-5,06:24:04,70543,29,6,41.890253,12.480707,63230,628,BARONIO
1008101,0#2522-5,06:25:04,70545,30,6,41.887525,12.48159,63230,628,BARONIO
1008102,0#2522-5,06:26:16,70547,31,6,41.884952,12.485345,63230,628,BARONIO
1008103,0#2522-5,06:26:42,70549,32,6,41.884062,12.486917,63230,628,BARONIO
1008104,0#2522-5,06:28:02,70554,33,6,41.882922,12.491128,63230,628,BARONIO
1008105,0#2522-5,06:29:06,70574,34,6,41.880692,12.494615,63230,628,BARONIO
1008106,0#2522-5,06:30:32,70555,35,6,41.882075,12.49852,63230,628,BARONIO
1008107,0#2522-5,06:31:12,70558,36,6,41.880717,12.500398,63230,628,BARONIO
1008108,0#2522-5,06:31:44,70559,37,6,41.879447,12.501943,63230,628,BARONIO
1008109,0#2522-5,06:32:40,70561,38,6,41.87787,12.505455,63230,628,BARONIO
1008110,0#2522-5,06:33:34,70562,39,6,41.876448,12.50872,63230,628,BARONIO
1008111,0#2522-5,06:34:56,70583,40,6,41.873427,12.511855,63230,628,BARONIO
1008112,0#2522-5,06:35:36,70584,41,6,41.871755,12.513253,63230,628,BARONIO
1008113,0#2522-5,06:36:06,70585,42,6,41.872047,12.51484,63230,628,BARONIO
1008114,0#2522-5,06:36:40,70586,43,6,41.87035,12.515877,63230,628,BARONIO
1008115,0#2522-5,06:37:14,78881,44,6,41.868957,12.517138,63230,628,BARONIO
1008116,0#2522-5,06:37:40,70587,45,6,41.869277,12.518527,63230,628,BARONIO
1008117,0#2522-5,06:38:22,78856,46,6,41.871223,12.518765,63230,628,BARONIO
1008118,0#2522-5,06:39:00,78857,47,6,41.872483,12.520062,63230,628,BARONIO
1008119,0#2522-6,06:44:00,78857,1,6,41.872483,12.520062,55484,628,VOLPI/FARNESINA
1008120,0#2522-6,06:44:40,82247,2,6,41.87163,12.519872,55484,628,VOLPI/FARNESINA
1008121,0#2522-6,06:45:20,70588,3,6,41.870285,12.51793,55484,628,VOLPI/FARNESINA
1008122,0#2522-6,06:45:50,70589,4,6,41.86941,12.516908,55484,628,VOLPI/FARNESINA
1008123,0#2522-6,06:46:18,70590,5,6,41.870037,12.515408,55484,628,VOLPI/FARNESINA
1008124,0#2522-6,06:46:48,70591,6,6,41.870177,12.513712,55484,628,VOLPI/FARNESINA
1008125,0#2522-6,06:47:22,70592,7,6,41.87193,12.51281,55484,628,VOLPI/FARNESINA
1008126,0#2522-6,06:48:02,70593,8,6,41.87389,12.511837,55484,628,VOLPI/FARNESINA
1008127,0#2522-6,06:49:18,70594,9,6,41.876387,12.509177,55484,628,VOLPI/FARNESINA
1008128,0#2522-6,06:49:50,70510,10,6,41.877237,12.507322,55484,628,VOLPI/FARNESINA
1008129,0#2522-6,06:50:48,70511,11,6,41.878858,12.504048,55484,628,VOLPI/FARNESINA
1008130,0#2522-6,06:51:40,70512,12,6,41.880215,12.50116,55484,628,VOLPI/FARNESINA
1008131,0#2522-6,06:52:10,70513,13,6,41.881477,12.499858,55484,628,VOLPI/FARNESINA
1008132,0#2522-6,06:54:00,70514,14,6,41.881003,12.494872,55484,628,VOLPI/FARNESINA
1008133,0#2522-6,06:55:18,70515,15,6,41.883578,12.490418,55484,628,VOLPI/FARNESINA
1008134,0#2522-6,06:56:04,71177,16,6,41.885355,12.488473,55484,628,VOLPI/FARNESINA
1008135,0#2522-6,06:57:42,70517,17,6,41.888575,12.48268,55484,628,VOLPI/FARNESINA
1008136,0#2522-6,06:58:24,70518,18,6,41.890152,12.480963,55484,628,VOLPI/FARNESINA
1008137,0#2522-6,06:59:34,80237,19,6,41.893538,12.481805,55484,628,VOLPI/FARNESINA
1008138,0#2522-6,07:01:02,81964,20,7,41.896467,12.480985,55484,628,VOLPI/FARNESINA
1008139,0#2522-6,07:02:02,70042,21,7,41.896122,12.476855,55484,628,VOLPI/FARNESINA
1008140,0#2522-6,07:02:52,70183,22,7,41.897277,12.474218,55484,628,VOLPI/FARNESINA
1008141,0#2522-6,07:03:48,70184,23,7,41.900265,12.473913,55484,628,VOLPI/FARNESINA
1008142,0#2522-6,07:04:26,70187,24,7,41.901383,12.472187,55484,628,VOLPI/FARNESINA
1008143,0#2522-6,07:05:16,70188,25,7,41.90301,12.473882,55484,628,VOLPI/FARNESINA
1008144,0#2522-6,07:05:42,70344,26,7,41.904257,12.474908,55484,628,VOLPI/FARNESINA
1008145,0#2522-6,07:07:16,78133,27,7,41.90908,12.474142,55484,628,VOLPI/FARNESINA
1008146,0#2522-6,07:09:38,73225,28,7,41.916482,12.471657,55484,628,VOLPI/FARNESINA
1008147,0#2522-6,07:11:20,78435,29,7,41.917912,12.467548,55484,628,VOLPI/FARNESINA
1008148,0#2522-6,07:12:12,78436,30,7,41.916538,12.464322,55484,628,VOLPI/FARNESINA
1008149,0#2522-6,07:12:38,70525,31,7,41.916727,12.463127,55484,628,VOLPI/FARNESINA
1008150,0#2522-6,07:13:26,82254,32,7,41.919088,12.461657,55484,628,VOLPI/FARNESINA
1008151,0#2522-6,07:15:16,72289,33,7,41.921223,12.45882,55484,628,VOLPI/FARNESINA
1008152,0#2522-6,07:16:24,73967,34,7,41.924852,12.458722,55484,628,VOLPI/FARNESINA
1008153,0#2522-6,07:17:10,72085,35,7,41.927337,12.458288,55484,628,VOLPI/FARNESINA
1008154,0#2522-6,07:18:16,72087,36,7,41.93083,12.459165,55484,628,VOLPI/FARNESINA
1008155,0#2522-6,07:18:58,70057,37,7,41.932692,12.460705,55484,628,VOLPI/FARNESINA
1008156,0#2522-6,07:20:40,80849,38,7,41.93463,12.458642,55484,628,VOLPI/FARNESINA
1008157,0#2522-6,07:23:00,82130,39,7,41.938265,12.458933,55484,628,VOLPI/FARNESINA
1008158,0#2522-7,07:27:00,82130,1,7,41.938265,12.458933,63230,628,BARONIO
1008159,0#2522-7,07:27:20,72017,2,7,41.937373,12.459225,63230,628,BARONIO
1008160,0#2522-7,07:28:22,79352,3,7,41.935908,12.461655,63230,628,BARONIO
1008161,0#2522-7,07:29:36,72867,4,7,41.933622,12.461208,63230,628,BARONIO
1008162,0#2522-7,07:30:06,70953,5,7,41.932643,12.460052,63230,628,BARONIO
1008163,0#2522-7,07:31:00,76840,6,7,41.930587,12.458715,63230,628,BARONIO
1008164,0#2522-7,07:32:26,72097,7,7,41.926928,12.458215,63230,628,BARONIO
